epoch,type,loss,accuracy,precision,recall,f1,wer
0,train,2.544079278224057,0.4544867697489905,0.8804360196403676,0.8740504760250881,0.8724693866357007,0.44806659085592604
0,val,2.5606127918995534,0.45627244858273663,0.8789007546473363,0.8728037937970218,0.8713103752589747,0.4417906118305642
1,train,1.8215632484391149,0.5579915977470309,0.09595865166779659,0.12423541817053806,0.09669154348302972,109.39956243205772
1,val,1.8144706854807962,0.5590998261307223,0.09803693165398279,0.12622135195498627,0.0984339602297557,105.85714423949268
2,train,1.557981800410457,0.599859551783214,0.8774999212431166,0.13362199596332178,0.1051822366408079,109.34993706227455
2,val,1.5600231414295964,0.601520498272746,0.10271497427764405,0.1357981651435376,0.10739232457594038,105.87408145946605
3,train,1.4635027699282983,0.617924504372882,0.8926723273366549,0.1376981656248229,0.1138029867066685,109.29251256252283
3,val,1.4765595613988405,0.6192591681727712,0.8908113485137865,0.14011786698016945,0.11552815615801787,105.55790550993805
4,train,1.3344230822483851,0.6562629541376421,0.12869527154570967,0.1461152871590107,0.12990827878191577,109.40965921575462
4,val,1.3320906239072072,0.655874665416028,0.13017333791884314,0.14806906229028124,0.13150676998642594,105.87215939565245
5,train,1.215815791539574,0.6879000382645296,0.12382813625596843,0.15315920393494442,0.13232252830954955,109.38400290411492
5,val,1.2173157292082137,0.6864862391617671,0.12520898265214547,0.15497987507016853,0.1339043359031171,105.84452045651699
6,train,1.1352399372616404,0.7112397707606815,0.14842799803476456,0.15835573635291547,0.15124738676266677,109.35512613075205
6,val,1.143702923944316,0.7079324998284184,0.14944682680718752,0.15982154356872189,0.1523008831236315,105.81733649012678
7,train,1.051516035789063,0.72932030455087,0.15034510432394455,0.16238132147864165,0.15354197031626876,109.3493702444689
7,val,1.0867908982579242,0.7266305964173778,0.15192523611190814,0.16404279158229496,0.15514264753513426,105.8104389195438
8,train,0.9872651526537501,0.745856487722014,0.9380141432226204,0.16627899307730054,0.16269748324458563,109.34561888514222
8,val,1.0103917170277577,0.741350861339251,0.9363027631974138,0.16784633714656289,0.16455751082132414,105.80849930571321
9,train,0.9342442615849983,0.7553327564665606,0.931695590557527,0.16949752492770828,0.16198215784283312,109.32474649303623
9,val,0.9731586977224989,0.7496425384914552,0.9296168713859653,0.17087645530083453,0.16367418147212429,105.78839125634491
10,train,0.8866247697117865,0.76811930561474,0.9375946245393154,0.477896231915978,0.604042824979056,25.238916767273796
10,val,0.9172963053756154,0.7607324243325478,0.935146551910682,0.4791172985303911,0.6047634738929134,24.609640695174306
11,train,0.8399483479516188,0.7789047575565199,0.9408216447848174,0.85478668271334,0.8932853882295889,5.369883168659067
11,val,0.8859085468287321,0.7689840657957951,0.9386412336289278,0.8519147977387255,0.890716224685113,5.33293707645427
12,train,0.814404075320385,0.7844484037603597,0.9412206571735361,0.8388189922745635,0.8844155882441652,5.602748885043115
12,val,0.860316124696707,0.7743831644208552,0.9387495872224799,0.8360540482436645,0.881799921071525,5.52539461621546
13,train,0.7863310910208928,0.791598906562077,0.9467002304577165,0.9343075092017264,0.9396896931414964,0.6461898459965354
13,val,0.8468357628000152,0.7802598316213311,0.9438545396734195,0.9307340232848134,0.936440007377837,0.6669736846991259
14,train,0.7520219833475401,0.8002979270480944,0.9466213339283588,0.9188765634463801,0.9312720457866529,1.4592550975458478
14,val,0.8155375225949533,0.7870473107455789,0.9434986275680343,0.914150203089255,0.927315780548924,1.5515952247433946
15,train,0.7269549787351963,0.8069202996228625,0.950676044886649,0.9300440880130584,0.9394855380140633,1.1130447332790636
15,val,0.8010034095687965,0.7916428358994303,0.9468222385386555,0.9249210513318865,0.9349515472991097,1.1955448728899056
16,train,0.7051505363089358,0.8120620957946703,0.9538156002399402,0.9468814774879655,0.9499278789859663,0.4851353419917797
16,val,0.7805751566727137,0.7956764315618494,0.9495968647898726,0.941815081769935,0.9452291267747448,0.5170189092948059
17,train,0.6938187713049674,0.81538523974757,0.9552406917809843,0.9510715632013235,0.9529419772969479,0.4186099550725098
17,val,0.77098512549683,0.7978426483036307,0.9507211324087942,0.9459278691784335,0.9480705850558854,0.44313536779633744
18,train,0.6886717404697035,0.8167750465986602,0.9562349032354975,0.9532545642559747,0.9545739216062955,0.3922065622289804
18,val,0.7798737254493016,0.7989193223673675,0.9516904969432514,0.9481751987395328,0.9497252846424715,0.4163372746382461
19,train,0.6833376046017936,0.8170779741250612,0.9563382098694965,0.9534646877383126,0.954745645828859,0.389228259566823
19,val,0.7682589018314155,0.7991566768090412,0.9517899916227257,0.9483979303392396,0.9499013053123843,0.4130307943709221
+,test,0.788852182245746,0.7948437793953778,0.9514229696398085,0.9482482805073846,0.9496511406109475,0.40361129621650615
