epoch,type,loss,accuracy,precision,recall,f1,wer
0,train,6.294184216623275,0.29669356359825155,0.3226460644586437,0.29669356359825155,0.28866632257478403,0.28569795827855304
0,val,6.254073916636791,0.3022351353206287,0.32733237980374574,0.3022351353206287,0.2932123123057539,0.28810632754718
1,train,2.5689522777028806,0.44063009505997025,0.49902654088346127,0.44063009505997025,0.43995737479670766,0.33319573221871235
1,val,2.554054437224398,0.4417909679485713,0.4949584464267552,0.4417909679485713,0.44198394963492627,0.3340269896502457
2,train,2.068086704813448,0.5128648070568889,0.5432649863726196,0.5128648070568889,0.5021574161504253,2.619635071225477
2,val,2.067960861110196,0.5140782640525269,0.5392286048355248,0.5140782640525269,0.5036908982746401,2.5008660695549216
3,train,1.9220857325097032,0.53685534806184,0.583795463378876,0.53685534806184,0.523746339511763,12.949737649543684
3,val,1.9316355005367516,0.5355574111779644,0.58360065888474,0.5355574111779644,0.5230289227252614,13.890192472650428
4,train,1.7072442060638575,0.5746370012983533,0.6074312819520061,0.5746370012983533,0.5620101329317728,2.5833654487856124
4,val,1.7045647667855333,0.573784344901741,0.6046209202326328,0.573784344901741,0.5599064599113759,2.607059105769818
5,train,1.6262061045966265,0.582139615401754,0.6058390828480562,0.582139615401754,0.5641911176652239,1.290224149618204
5,val,1.638667399889415,0.5792406373681682,0.6007403301763043,0.5792406373681682,0.5608310842692295,1.2748323815971168
6,train,1.5006366089130447,0.6129948865512697,0.6278163744457943,0.6129948865512697,0.605148396732321,0.9835029979180501
6,val,1.5240465207505471,0.6068809910548832,0.6228213510062672,0.6068809910548832,0.5994571694905171,1.0010713247575314
7,train,1.4258281359354996,0.6288778919186512,0.6391264321983112,0.6288778919186512,0.6223324559580282,0.9053533490768586
7,val,1.4797012655390906,0.6216756079705338,0.6325054131536123,0.6216756079705338,0.614561617047981,0.9205352488344879
8,train,1.3412361538115685,0.6463467561616844,0.6524650434785173,0.6463467561616844,0.6389034147457758,0.7313709679366871
8,val,1.3855773679067178,0.6367433254787125,0.6422028700436632,0.6367433254787125,0.6288621623146419,0.7418451452710353
9,train,1.306507729754156,0.6552301296094746,0.661603146869748,0.6552301296094746,0.6497623706416507,0.5002150322536882
9,val,1.3687069439089175,0.6457627942623139,0.6523492930299831,0.6457627942623139,0.6397577132858693,0.5146688651188898
10,train,1.2421046907100206,0.6723016135106874,0.6754760939479866,0.6723016135106874,0.6656541223373368,0.4969863745229202
10,val,1.300235812504267,0.6597852943195077,0.662618017210278,0.6597852943195077,0.6528093496651927,0.5189004175140604
11,train,1.2043908955459308,0.6831010804960723,0.6818404355168928,0.6831010804960723,0.677171356897018,0.4590632963654395
11,val,1.2731645543550707,0.6677809933426369,0.6662498745682011,0.6677809933426369,0.6615736504318795,0.47253456576073866
12,train,1.1659639466846028,0.6938492725986416,0.6967700534082064,0.6938492725986416,0.6909160836291357,0.3918768476606415
12,val,1.2396314310044358,0.6777455903548306,0.6802418500766488,0.6777455903548306,0.6742498535854355,0.4008124924550733
13,train,1.1091830621600536,0.7070830756872207,0.7051488577144864,0.7070830756872207,0.7025654517784178,0.35194286935118013
13,val,1.210285741490187,0.6882049140948503,0.686139274692555,0.6882049140948503,0.6833549393604774,0.3667114368812082
14,train,1.0931992607009142,0.7154555315526706,0.7114183888850591,0.7154555315526706,0.7110860747310055,0.34081960831498403
14,val,1.1861695091134494,0.6944318935736999,0.6895253869874689,0.6944318935736999,0.6894880092647089,0.3576819856917366
15,train,1.057350797216567,0.7222409077119255,0.7180008178008471,0.7222409077119255,0.7183940914654197,0.3554861602711777
15,val,1.1748183455663859,0.6997880968177347,0.6954305174619961,0.6997880968177347,0.6955328117681604,0.3711058133294852
16,train,1.044343980247301,0.7271492569109691,0.7228478583793055,0.7271492569109691,0.7233858053640349,0.3189394019589061
16,val,1.1562277199988513,0.7034227654366177,0.6979556231364425,0.7034227654366177,0.699193207035476,0.3366534115585892
17,train,1.0338965326259524,0.7303557683327545,0.7244548979967321,0.7303557683327545,0.7262797365322814,0.3184312029953828
17,val,1.1432010803333263,0.7059493033790122,0.6991758693999325,0.7059493033790122,0.701484787464303,0.3364560435881612
18,train,1.040313218289108,0.7321503892312979,0.7259973762416545,0.7321503892312979,0.7280730585426609,0.30108879813644396
18,val,1.150610895040109,0.7067728946946993,0.6994415972469876,0.7067728946946993,0.7022224176593441,0.3182057458632093
19,train,1.0269413763931308,0.7324891697070434,0.7268297478543784,0.7324891697070434,0.728656243257528,0.30378954389382173
19,val,1.1384559424267602,0.707361991260781,0.7004075830394265,0.707361991260781,0.7030983505273322,0.3222301646673128
+,test,1.1731101532572323,0.7014297911752363,0.6952387393625581,0.7014297911752363,0.6973467876917819,0.3280141637733065
